"Screen name","Full name",Location,Followers,Friends,Created,Tweets,"Last tweet",Bio,URL,"% tweets w/ URLs","% retweets in timeline","% tweets w @contacts","Social Authority","Follows @FIRDANIZA2","@FIRDANIZA2 follows"
wordpressdotcom,WordPress.com,"All over the world","1,664,519","11,303","09 Mar 2007 02:49:36","56,119","06 Jul 2021 18:13:52","News from http://t.co/Z3JOKIYzYa (that's the hosted version). Follow @WordPress for .org updates. Get support at: http://t.co/uAI0RPs8hM An @Automattic product.",https://wordpress.com/blog,76,1.5,93.5,99.2,,
UNPeacekeeping,"UN Peacekeeping","New York, NY","488,438","1,061","10 Jun 2009 01:34:55","23,749","06 Jul 2021 11:55:17","@UN Department of Peace Operations. Supporting peace around the world. Also follow our Head, Under-Secretary-General @Lacroix_UN",http://peacekeeping.un.org,56,43.5,0.5,75.7,,
ICRC,ICRC,Geneva,"2,261,319",875,"26 Oct 2009 11:05:15","18,764","06 Jul 2021 15:49:20","20,000 staff, 100 countries, 1 humanitarian mission: to uphold #IHL + protect and assist people affected by conflict and violence.",http://icrc.org,64,32,2,80.8,,
KomnasHAM,"HAM untuk Semua!",Indonesia,"115,288",100,"27 Aug 2010 18:32:10","11,243","02 Jul 2021 08:58:53","Lembaga negara mandiri dengan mandat dalam: UU No. 39/1999, UU No. 26/2000, UU No. 40/2008, dan UU No. 7/2012",http://linktr.ee/KomnasHAM,90.5,0.5,0.5,54.5,,
AgnesCallamard,"Agnes Callamard",London,"52,883","2,512","25 Jul 2011 16:20:43","13,318","03 Jul 2021 08:47:45","Secretary General, Amnesty International. (Ex Special Rapporteur on Extra-Judicial Executions. Ex Columbia University) Tweets on human rights. Views my own.",,56,44,0.5,80.1,,
GNNANOW,"غزة الآن - Gaza Now",Palestine,"116,332",34,"28 May 2012 14:17:29","141,029","05 Jul 2021 05:54:32","الحساب الرسمي لوكالة غزة الآن الإخبارية , مرتبط ب @GazaNownews @gazalnps",http://www.gazaalan.net,0,100,0,79.9,,
dipoalam49,"Dipo Alam",Jakarta,"77,522",840,"03 May 2013 01:12:56","9,012","03 Jul 2021 11:54:42","Bersama Menuju Indonesia Lebih Maju dan Indah",,34.5,64.5,3,76.5,,
inigoay,"Margoay Suranggajaya",Indonesia,166,136,"19 Mar 2014 01:41:18","2,218","20 Apr 2021 07:15:37","Katakan kebenaran itu walau pahit followback @inigoay ya",,0,0,0,5.3,,
heldianfadila,"heldian fadila","papan ketik","1,471","4,030","20 Jan 2015 12:03:23","83,064","02 Mar 2018 07:42:18","writing. reading. singing. lipsing.",,0,0,0,5.3,,
KAF2473,"Pemilik Suara",Jakarta,972,990,"30 May 2016 12:21:40","28,502","03 Jul 2021 10:25:10",,,0,0,0,51.1,,
unicefchief,"Henrietta H. Fore","New York, NY","89,923",537,"09 Jan 2018 20:19:02","5,009","06 Jul 2021 15:13:52","The official account of @UNICEF Executive Director Henrietta H. Fore. Championing the rights of #children & young people around the world. #ForEveryChild",http://unicef.org,51.5,44.5,1.5,76.7,,
MT_Reborn,"🔱MT🔝🆔⚔️",Indonesia,"8,981",915,"27 May 2019 06:24:22","27,399","05 Jul 2021 02:42:05","Akun ke 2. Never Surrender‼️Never Give Up‼️Manusia Akal Sehat‼️",,24.1,22.1,55.3,63.3,,
FattiReyz,"💫📈RreyzFatti📈💫","East Jakarta","2,749","3,145","13 Oct 2020 00:59:31","12,676","26 Jun 2021 21:26:56","menulislah prihal kejujuran yg kau rasa,sebab aksara tak bermakna meski kau gubah dgn jutaan metamorfosa yg kau paksa..",,20.8,20.8,76.1,56.8,,
Boediantar4,boediantara,,"2,884","2,937","18 Apr 2021 11:54:43","8,387","05 Jul 2021 22:55:26","jangan berharap kebaikan dari para pembohong",,0,0,0,54.9,,
ISMPalestine,"ISM Palestine","Occupied Palestine","70,286",928,"04 Aug 2008 12:09:42","27,878","29 Jun 2021 15:00:49","Solidarity. Justice. Freedom. Follow for news and live updates on the ground in #Palestine.",http://palsolidarity.org,53.3,46.7,0.5,70.8,,
IntlCrimCourt,"Int'l Criminal Court","The Hague, The Netherlands","533,866","1,385","31 Jul 2009 09:09:09","11,854","02 Jul 2021 17:35:02","International Criminal Court (ICC): fighting impunity for war crimes, crimes against humanity, genocide and aggression Follow/RT≠Endorsement FR: @CourPenaleInt",http://www.icc-cpi.int,69,31,0,77.2,,
PT_Transjakarta,"Transportasi Jakarta",Jakarta,"414,294",22,"13 Jan 2010 17:57:02","307,180","06 Jul 2021 23:15:55","Akun Twitter resmi PT Transportasi Jakarta. Jika memiliki pertanyaan dapat menghubungi twitter, 1500-102 atau halo TiJe pada apps Tije",http://www.transjakarta.co.id,82,0,89,81.6,,
Policy,"Twitter Public Policy",,"335,997",88,"23 Nov 2010 16:45:21","2,180","02 Jul 2021 10:06:09","The voice of Twitter's Global Public Policy team",,91,8,0,79.4,,
estiningsihdwi,"Dwi Estiningsih",Yogyakarta,"28,683",913,"13 Jan 2012 02:22:51","29,264","03 Jul 2021 11:07:15","Amar Ma’ruf Nahi Munkar ~ Allahu Akbar!",https://www.facebook.com/EstiningsihDwiPsi,52.6,12.2,26.5,61.4,,
Deddy_Mizwar_,"Deddy Mizwar","Bekasi, Jawa Barat","401,725",251,"04 Nov 2012 14:44:18","15,570","13 May 2021 00:22:16","Penikmat Sop Buntut",http://citrasinema.co.id,75.4,7.2,14.9,58.1,,
NCA_UK,"National Crime Agency (NCA)",UK,"129,866","2,568","08 Jul 2013 11:23:34","13,601","03 Jul 2021 12:00:00","National Crime Agency. Leading the UK's fight to cut serious and organised crime. Don't report crime on Twitter. Please call 101. In emergencies always call 999",http://nationalcrimeagency.gov.uk,90.5,5.5,0,70.8,,
Mallo0130869,mukhtar,"Kota Parepare",16,235,"07 May 2014 04:04:19",216,"03 Nov 2017 09:27:09","sederhana, idealis yg rahmatan lilalamin",,0,0,0,1,,
henkun1975,"Hendra Kuncara🇮🇩♥️🇵🇸","Jakarta Barat, DKI Jakarta",889,"1,237","07 Jul 2015 08:01:32","9,482","03 Jul 2021 13:36:05","cuma Rakyat biasa yang pengen hidup sejahtera,anti kedunguan,pecintakebenaran #ManUnitedFanssejakJamanJurrasicc🤭🤭",,0,0,0,48.1,,
VP,"Vice President Kamala Harris",,"10,753,137",6,"29 Nov 2016 20:16:39","6,308","02 Jul 2021 22:21:15","Vice President of the United States. Wife to the first @SecondGentleman. Momala. Auntie. Fighting for the people.",http://whitehouse.gov,79,13,0,93.4,,
Cobeh09,"Agus Susanto II",,"43,752","11,315","25 Jul 2018 18:21:27","20,361","05 Jul 2021 15:24:07",,,53.5,10.5,45.5,84.1,,
Alfimaylia,"🇲🇨🅰️LFIE mayli@🇵🇸",Indonesia,"1,355","1,477","01 Jan 2020 11:59:19","9,466","01 Jul 2021 10:24:20","Sendiri itu Indah,yang ngepollo gue bukan lover porn dan kemungkaran.",,0,0,0,41.3,,
_Qirani_ayr4,_Qírαní_,,"15,512","2,388","31 Dec 2020 06:37:05","12,877","06 Jul 2021 10:25:03",,,11.5,1.5,88,81.8,,
AJENews,"Al Jazeera Breaking News","Doha, Qatar","1,936,901",173,"28 Dec 2008 08:02:32","144,381","03 Jul 2021 05:22:30","Breaking news from around the world. Follow @AJEnglish for news, unique perspectives, analysis, videos and more.",http://aljazeera.com,87.5,12.5,0,86.3,,
UN_HRC,"UN Human Rights Council","Geneva, Switzerland","418,568",398,"02 Sep 2009 15:03:32","13,039","03 Jul 2021 09:27:33","Official account of the Secretariat of the @UN body responsible for strengthening the promotion and protection of #humanrights worldwide.",http://www.ohchr.org/hrc,49,51,0,79.1,,
tatakujiyati,"tatak ujiyati","Jakarta - indonesia","5,498",930,"23 May 2010 03:39:26","9,483","06 Jul 2021 23:26:33","A policy researcher by experience, a governance specialist by expertise, a campaigner by passion, a believer in friendship. Twiting for myself.",,29.5,65,12.5,71.8,,
tcbestepe,"T.C. Cumhurbaşkanlığı",Ankara,"8,523,574",9,"26 Mar 2011 20:57:28","13,438","03 Jul 2021 14:10:37",,https://www.tccb.gov.tr,70,29,0,89.8,,
QudsNen,"Quds News Network",Palestine,"89,315",3,"15 Mar 2012 00:24:32","24,759","03 Jul 2021 14:09:27","From Palestine 🇵🇸 to the world.",http://t.me/QudsNen,100,0,0,85.7,,
ZaitunRasmin,"Muh Zaitun Rasmin",,"40,425",59,"23 Mar 2013 08:00:50","1,266","30 Jun 2021 02:41:59","Ketua Ulama & Da'i Asia Tenggara | Pimpinan Umum Wahdah Islamiyah | Pengurus MUI Pusat | Inisiator MIUMI (Majelis Intelektual & Ulama Muda Indonesia)",http://www.wahdah.or.id,100,0,0,57.1,,
WalkotTANGSEL,"Walikota TANGSEL",,405,203,"24 Oct 2013 16:00:22",79,"07 Apr 2019 13:59:49",,,0,0,0,1,,
Ra_Ria_Rana,"Citra Heriadi Kirana_RANA",Indonesia,"12,865",318,"15 Jul 2014 09:03:44","104,683","29 Apr 2021 16:00:56","YA ALLAH ...Jika Pemimpin Kami DZOLIM Terhadap Kami RAKYAT....Ambil saja NYAWA'ya ....KAMI MALES RIBUT!!!",,53.8,43,8.6,39,,
kajian_dakwah,"Kajian Dakwah",,"3,018",14,"30 Dec 2015 17:27:38",7,"30 Nov 2016 13:10:02","بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيم Inilah Kenikmatan Ibadah, mulai sekarang Hijrah lah Saudara ku 🎥 IG @kajiandakwah",,0,0,14.3,7,,
threadreaderapp,"Thread Reader App","Wherever threads are written..","481,293","1,285","11 Aug 2017 01:11:39","1,973,717","06 Jul 2021 22:35:18","I'm a 🤖 to help you read threads more easily. Reply to any tweet of a thread and mention me with the ""unroll"" keyword and I'll give you a link back 😀",https://ThreadReaderApp.com,99.5,0,100,88.8,,
Chaniago_suku,"𝓒𝓱𝓪𝓷𝓲𝓪𝓰𝓸","الامارات العربية المتحدة","2,251",0,"21 Jan 2019 19:40:45","16,425","28 Sep 2020 18:48:48","Bisnis✊",,42.2,17.1,55.6,50.9,,
florieliciouss,FLO,,"6,428","1,736","01 May 2020 08:29:27","33,131","06 Jul 2021 16:52:28","Mom of 3 || AFP || Ordinary Mom || Akun ke 5 || Gak usah terlalu serius kalau main Twitter, Isi TTS aja kalau mau serius .",,15,4,88,70.7,,
Di4h_Soewarn0,"𝔻𝕚𝕒𝕙 𝕊𝕠𝕖𝕨𝕒𝕣𝕟𝕠",,"1,504","1,323","02 Feb 2021 11:55:22",541,"24 May 2021 15:32:51","Barangsiapa berbuat baik kepadamu, Balaslah kebaikan dia, Jika engkau tidak mampu, Berdoalah untuknya",,0,0,0,30.9,,
AJEnglish,"Al Jazeera English","Doha, Qatar","6,941,852",235,"17 Apr 2007 08:23:08","282,815","06 Jul 2021 20:42:43","Hear the human story and join the discussion. We go beyond cold facts and bring to light what really matters. For breaking news alerts, follow @AJENews.",http://aljazeera.com,86.5,13.5,1.5,92.4,,
afd_now,"Alfito Deannova G","📧 alfitomanagement@gmail.com","73,656",136,"10 Jun 2009 05:29:00","8,724","01 Jan 1970 00:00:00","CP Rizky ☎️ 08128676935 (WA/text only)",http://www.alfitodeannovagintings.blogspot.com,26.5,53.6,8.7,44,,
kuc4y,"Arfian Ryady","jakarta, Indonesia","2,153",373,"26 Oct 2009 17:33:59","1,882","29 Jun 2021 11:47:04","common people",,45.7,2.5,67.8,38.9,,
DrTedros,"Tedros Adhanom Ghebreyesus","Geneva, Switzerland","1,479,069","1,289","12 Sep 2010 13:09:27","29,348","03 Jul 2021 10:01:32","Director-General of the World Health Organization. Retweets are not endorsements",http://www.who.int,37.5,62.5,0,89.2,,
polsekpamulang,"POLSEK PAMULANG","Pamulang , Tangerang Selatan","1,979",3,"26 Jul 2011 07:59:01",472,"13 Oct 2016 02:34:39","Polda Metro Jaya - Polres Tangerang Selatan ~ Jl. Surya Kencana No.1 Pamulang Kec. Pamulang Tangerang Selatan. ☎ (021) 7432164",,0,0,0,19.2,,
al_hanz,NB,,779,83,"29 May 2012 11:51:15","38,290","29 Aug 2019 15:35:58","akun ini ditutup (forever)",,0,0,0,33.4,,
erasmusindocs,erasmusindocs,Jakarta,"1,998","1,778","04 May 2013 09:52:47","2,089","15 Jul 2014 14:21:30","12-16 November 2013.Short documentary competition, 5 Screening & Discussion, 3 Master Classes, 30 selected in competition, 20 best international.FREE!",http://www.erasmusindocs.com,13.3,41.8,4.6,2.4,,
Rasy_Abdullah,"Abdullah Rasyid","DKI Jakarta, Indonesia","26,018",629,"26 Mar 2014 03:41:04","41,919","06 Jul 2021 14:55:37","Kepala Biro Perhubungan DPP Partai Demokrat",,25.1,74.4,0,58.6,,
humasbna,"Pemko Banda Aceh","Banda Aceh","6,829",40,"26 Jan 2015 01:56:59","4,497","26 Dec 2020 00:39:58","Akun resmi Pemerintah Kota Banda Aceh. Dikelola oleh Bagian Humas Pemko Banda Aceh.",http://bandaacehkota.go.id,78.5,12,8.5,33,,
buyutsayama,"Kumaha Aing",,"19,449","1,883","14 Jun 2016 04:07:04","51,439","27 Jun 2021 14:28:53","JELAS KAMI OPOSISI...",,69.5,5,23,41.5,,
torch_uyghur,"Torchlight Uyghur Group",,"1,629",22,"23 Jan 2018 20:09:48","1,408","01 Jul 2021 20:33:03","Web site: https://t.co/iwQH6cx4eg Facebook: https://t.co/mkNpHpiRXO",,0,0,0,49,,
GreenBlack___,"InsanCita™",,"5,396",260,"27 May 2019 14:34:56",242,"13 Jul 2019 17:00:32","Cukuplah Qur'an, Akal, & Fikiran Menjadi Pemimpin Kita || Akan Selalu Mengawal & Menjadi Oposisi || Akun Lama @GreenBlackCyber Dibungkam Rezim || MERDEKA✊🇮🇩",,52.8,8,58.5,42.8,,
KilatSecepat,"KEGELAPAN = KEHANCURAN DEMOKRASI",,"1,653","2,536","30 Oct 2020 01:31:25","16,698","26 Jun 2021 07:08:59","easy person No TogoG, No Cebby, No PKI...No Penista Ulama",,0,0,0,53.4,,
NetizenBerisik,NetizenBerisik,,"2,515","2,394","25 Apr 2021 02:52:39","2,390","03 Jul 2021 13:23:41","Akun Pertama Netizen berisik Titisan dari akun Dark Justice Team dan DLJ_Channel Insya Allah Tetap Kompak Bersama #NetizenBerisik dan #GaFollowPorno",,0,0,0,49.5,,
Change,Change.org,,"1,566,224",695,"22 Aug 2008 17:27:59","32,136","29 Jun 2021 21:16:36","The world’s leading civic organizing hub. We empower people everywhere to create the change they want to see.",http://www.change.org,87.9,10.1,5.5,69.3,,
AdhieMassardi,"ADHIE M MASSARDI",,"114,009",151,"04 Aug 2009 16:03:47","14,284","03 Jul 2021 14:04:27","Hanya untuk orang (yg bepikir) dewasa.",,52,48,0,77,,
aniesbaswedan,"Anies Baswedan | Sudah #VaksinDulu",Indonesia,"4,236,791",385,"01 Feb 2010 03:23:45","13,475","04 Jul 2021 13:16:29","Akun resmi Anies Baswedan, dikelola oleh tim, kicauan pribadi ditandai - ABW. . Governor of @DKIJakarta.",https://corona.jakarta.go.id/vaksinasi,49,51,0,86.7,,"01 Jul 2021"
BNN_RI,BNN-Indonesia,,"9,246",1,"04 Dec 2010 10:53:02",151,"31 Jul 2013 21:41:09","Twitter Resmi Badan Narkotika Nasional Republik Indonesia. Say No To DRUGS.",,4.7,7.4,0.7,20,,
NetaSPane,"Neta S Pane","Jakarta Selatan","2,678",32,"17 Jan 2012 08:58:03","2,065","01 Jan 1970 00:00:00",http://t.co/DYO32XOY1U,http://www.indonesiapolicewatch.com,93.5,1.5,3.5,29.6,,
KangSemproel,"Hilik Ku Aink Lah✌","Casablanca, Royaume du Maroc","40,486","3,558","22 Nov 2012 06:39:53","237,500","06 Jul 2021 05:43:48","Ordinary Man ~ Tukang angkat koper di Dubai, Baghdad, Middle East dan Aprika ~ Pernah mondok di ْاِمَحْ بَبَتُرَان ~ Mau dipolbek ~ Mengsen ajah",,53,40,34.5,81,,
avkajian,"Choky 🐪","Malang • 081775711000","1,711",212,"09 Jul 2013 02:36:57","1,366","01 Jan 1970 00:00:00","Senyum mampu membuatmu bahagia meski sesaat. ✉ | ( ˆ▽ˆ)-σ",http://www.agen-pulsa.com,0,0,0,24.1,,
pamela_amel,pamela,Indonesia,345,575,"14 May 2014 01:04:16",553,"18 Jul 2014 03:14:33","Makan-makan aja",,0,0,0,1,,
juhanajuhana1,"juhana juhana",,46,245,"21 Jul 2015 23:46:05",4,"21 Sep 2015 14:42:12",,,0,0,0,1,,
melinda71717,Melinda,"Riau, Indonesia","1,453",983,"04 Jan 2017 06:50:34","45,879","06 Jul 2021 10:05:02","Save Palestine, Rohingya, Uyghur, Syuriah, Yaman, Kashmir. Matikan aku dlm keadaan: beriman, husnul khatimah & bertaubat kpd-MU YA ALLAH.",,0,0,0,58,,
BarBaro5_,"ᴷʰᵃⁱʳᵘᵈᵈⁱⁿ ᴮᵃʳᵇᵃʳᵒˢˢᵃ ( UDIN )","Cina, Indonesia","2,534","1,082","20 Aug 2018 12:14:26","15,387","03 Jul 2021 13:04:57","Sesungguhnya mencari-cari alasan dengan angan-angan tanpa melakukan i’dad adalah kondisi jiwa yang kerdil yang tiada punya semangat merengkuh puncak gunung",,26.1,20.1,53.3,59.3,,
witsmalay,"kak wit's..👩‍🎤",,799,"1,735","09 Jan 2020 01:01:24",501,"06 Jul 2021 03:12:48","Hanya tukang like,jarang nge Twit,jarang RT....🤭 NO DM,NO PORN...Umat Nabi MUHAMMAD SAW.. Hanya berpihak kpd kebenaran,kawan d cari,lawan d hindari...",,0,0,0,41,,
Febree17_,Riri,Earth,"10,279","5,314","01 Jan 2021 04:26:30","15,844","06 Jul 2021 10:47:15","Akun ke berapa yah? Au ah elap!!🙄",,15,2.5,95,65.2,,
dianabuttu,"Diana Buttu",Palestine,"33,003",614,"30 Dec 2008 23:12:49","3,609","03 Jul 2021 12:12:04","Free Palestine",,24,53,21.5,88.2,,
masawep,"Arief Arbianto #KamiOposisi","Nanggroe Aceh Darussalam","3,894",563,"04 Sep 2009 04:35:00","36,918","03 Jul 2021 00:07:34","PU @satuacehnews https://t.co/CO0yCQfyJs. It’s hard to win an argument with a smart person, but it’s damn near impossible to win an argument with a stupid perso",https://blog.masawep.com,41.5,18.5,49,52.2,,
karniilyas,"Karni ilyas",,"3,099,003",32,"26 May 2010 19:59:19","25,130","03 Jul 2021 11:33:34","President ILC. Akun ini hanya saya gunakan utk media silaturahmi. Syukur bisa berbagi informasi & pengetahuan. Bukan utk debat, apalagi konflik.",,1.5,98,0.5,96.4,,"01 Jul 2021"
ICJ_org,icj,"Geneva, Switzerland","49,113",305,"26 Apr 2011 08:40:03","14,239","01 Jul 2021 09:07:21","Advocates for Justice and Human Rights",http://www.icj.org,48,52,0.5,61.2,,
MesutOzil1088,"Mesut Özil","Turkey, Istanbul","26,034,302",167,"22 Mar 2012 12:12:51","2,165","01 Jul 2021 20:03:26","Football player @fenerbahce ⚽️ | Co-Founder @UnityPerform 🌱 | 🎮 @m10esports",https://www.m10streetwear.com/,85.5,1,0,93.5,,
SBYudhoyono,"S. B. Yudhoyono",,"10,215,008",123,"27 Mar 2013 10:31:49","4,899","26 Apr 2021 02:44:59","Akun Resmi Presiden Ke-6 RI (2004-2014) Susilo Bambang Yudhoyono. Dikelola oleh Staf Pribadi. Twit dari Susilo Bambang Yudhoyono ditandai *SBY*",,50.5,10.5,0.5,75.3,,
perwiraabdinega,"JoKorek Api",,155,683,"31 Oct 2013 00:57:58",256,"12 Jul 2014 07:51:24",,,0,0,0,1,,
Jhonkosmik,"Jhon Black",,"29,753",503,"16 Jul 2014 14:19:42","52,102","01 Jul 2021 14:10:26","I S L A M | Antitesa Pantharai |",,33,4.5,58,72,,
AJAlnajjar,"عبدالله النجار",,"13,986",325,"04 Jan 2016 17:58:46",890,"05 Jun 2021 17:46:14","الصفحة الرسمية للمدير التنفيذي للهوية المؤسسية والاتصال الدولي بشبكة الجزيرة الإعلامية Executive Director of Global Brand & Communications at @AlJazeera",,61,31.5,7.5,47.9,,
CICSaudi,"CIC Saudi Arabia",,"102,868",3,"23 Aug 2017 21:16:08","3,508","03 Jul 2021 11:00:02","The Center for International Communication is a central source of info on the changing face of #Saudi Arabia.",https://cgc.gov.sa/en,100,0,4,66.4,,
Berejo_Beguyur,"PARKET RP.124.900/m²","Tangerang Selatan, Indonesia","4,733","4,694","04 Feb 2019 09:48:04","13,530","30 Jun 2021 08:11:02","Spesialis Lantai Kayu | Laminate Flooring | Vinyl Flooring | SPC Vinyl Flooring | 👉SEMUA BISA COD",https://tokopedia.com/sriwijayaparket,15.2,50.5,42.4,49.4,,
MuslimArbi12,"Muslim Arbi",,673,459,"14 May 2020 03:56:25","1,656","03 Apr 2021 02:41:45",Abu,,0,0,0,23.9,,
bangZhack86,"bang Zhack #🏴","Kampung Rakyat, Indonesia","9,184","4,530","11 Feb 2021 09:14:34","14,267","06 Jul 2021 23:13:52","• TOLERANSI itu HORMATI PERBEDAAN • #UsutTuntasTragediKM50 🏴",,25,6.5,70,74.8,,
geovedi,"Jim Geovedi",,"14,930",381,"26 Dec 2007 15:33:53","2,360","17 May 2021 21:53:38",,https://jim.geovedi.com,49,22.9,3.1,44.1,,
RachlanNashidik,"Rachland Nashidik",Omnipresent,"146,939",594,"14 Jun 2009 19:21:27","42,955","04 Jul 2021 02:03:20","Pendiri, Perhimpunan Pendidikan Demokrasi | Kesejahteraan | Konstitusionalisme | Hak Asasi Manusia dan Kebebasan fundamental |",,23.5,63.5,11.5,80,,
InfoKRL,"Informasi KRL","Jakarta, Jakarta","59,776","4,150","27 Oct 2009 12:06:23","4,378","15 Mar 2020 12:36:40","Ini bukan akun official dari KJC Commuter Line. Masukan dan kontak @InfoKRL: informasi.krl@gmail.com",,49,46.5,5.1,29,,
didienAZHAR,"RumahAksara™","Jakarta, Indonesia","23,507",548,"24 Sep 2010 14:25:30","674,926","05 Jul 2021 14:27:38","Official Account | Syafruddin Azhar | Senior Editor | Kyokushin spirit | IG: didienazhar | “I fight, therefore I tweet. l tweet, therefore l am.”",,15,85,0,77.5,,
amnestypress,amnestypress,press@amnesty.org,"45,344","8,909","29 Jul 2011 09:49:55","39,260","02 Jul 2021 10:28:23","Human rights news & analysis from @amnesty's global press office. Follow our media team: https://t.co/iIP0RPafXe.",http://www.amnesty.org,43,56.5,1.5,73.7,,
nyonyahsyuper,"- NAT - נטליה",+62,"7,443","2,366","14 Jun 2012 08:17:39","39,287","06 Jul 2021 10:24:50","--•product of God's grace•-- limited•loss••anti rewel••oposisi••dosen statistik•hobby bersyukur, bikin kue dan makan enak•• #testinyonyahsyuper",,42.5,21.5,49.5,75.6,,
Nurradawiyah14,"Nur Robiatul A",wiwi,94,419,"12 May 2013 12:27:36",144,"01 Jan 1970 00:00:00",,,0,0,0,6.7,,
KPU_ID,"KPU RI","Republik Indonesia","159,744",511,"27 Mar 2014 05:44:30","12,592","03 Jul 2021 10:42:02","Partisipasi Masyarakat Wujudkan Pemilu/Pemilihan yang Luber, Jurdil, Transparan, Berkualitas, Berintegritas dan Legitimate",http://www.kpu.go.id,93,1,5,78.4,,
MahyeldiPadang,"Mahyeldi Wako Padang","Padang, Sumatera Barat","2,977",99,"27 Jan 2015 17:08:17",958,"12 Nov 2016 10:02:45","Akun Mahyeldi Ansharullah, Walikota Padang Masa Jabatan 2014-2019. Berpihak pada rakyat, lugas, bertindak cepat untuk kemaslahatan. Dikelola bersama tim.",,19,67.9,1.1,6.7,,
sn_setyanovanto,"Setya Novanto",Indonesia,"16,900",21,"21 Jun 2016 13:07:33","2,440","15 Nov 2017 10:30:03",,http://www.setnov.co.id,84.8,5.6,0,41.5,,
Adinda_Zahran1,"Adinda Zahrany","Jakarta Capital Region","18,439","6,508","16 Mar 2018 21:14:32","37,994","03 Jul 2021 11:14:03","Let's be friend 😊",,15.5,78.5,7,81.7,,
axdwin,"Coach Axdwin↗️ Indonesia 🇮🇩","Jakarta Indonesia","40,150","15,906","29 May 2019 16:27:49","71,487","06 Jul 2021 04:07:36","Entrepreneur. RETWEET GRATIS UNTUK UMKM. Ericksonian Professional Coach #InternationalCoachFederation #IndonesianEnglishTweeting #NasihatUntukDiri #Typonesian",http://MarriedAndHas4Children.com,9,55,39,77.6,,
YomNorman,Bang_Yom,"Región de Yakarta, Indonesia","2,339","2,842","12 Nov 2020 17:39:29","2,696","03 Jul 2021 13:24:12",RakyatJelataBersuaraKebenaran&Keadilan#Oposisi#GakFollowPorno#NoCebi#FollowAutoFollback,,0,0,0,47.6,,
AsgardBram,"Bram Asgard","Aceh Barat, Nangro Aceh Daruss",584,763,"29 Apr 2021 07:02:31","2,819","05 Jul 2021 15:33:01","NO PORN, NO BIPANG, NO SYIAH, NO JIL, NO PKI. #NggaFollowPorno AhlusunnahWaljama'ah",,0,0,0,43,,
ifrc,IFRC,"Geneva, Switzerland","200,354","1,599","28 Aug 2008 10:00:58","23,786","03 Jul 2021 13:17:00","International Federation of #RedCross and #RedCrescent Societies, the world's largest humanitarian network. Together we are #Unstoppable 🌍",http://www.ifrc.org,22,78,0,76.2,,
dapitdong,"David Usman",,"24,813","3,524","08 Aug 2009 09:33:38","241,350","20 Jun 2021 11:54:48",,https://www.desaindav.id,20.1,28.6,51.8,56.1,,
ivanazhar1,"Palestine will be Free 🇮🇩🇵🇸","Jakarta, Indonesia","1,419","1,260","09 Feb 2010 09:23:59","8,110","02 Jul 2021 15:38:24","Infoprenuer ~Trainer ~ Voice Over ~ ""The Opportunities of Man are limited only by his Imagination""",,0,0,0,49,,
bachtiarnasir,"Bachtiar Nasir","Jakarta, Indonesia.","327,978",27,"08 Dec 2010 05:09:14","2,911","02 Jun 2021 02:50:17","📚Penikmat Tadabbur 🔗Melanjutkan Silaturrahim ♻️AQL_NETWORK. 📌Twit yang bersifat pribadi ditandai #UBN",https://www.youtube.com/abualkhalifah,89.5,0,0.5,70.8,,
cyber,Cybersecurity,"United States","236,658",112,"02 Feb 2012 19:14:25","3,236","03 Jul 2021 11:53:35","Latest #cybersecurity news; managed by @CISAgov. Do not report hacking or other cyber incidents here. Submit info at https://t.co/Jg1BWv4EsM",http://cisa.gov/cybersecurity,23,77,0,71.1,,
TheRoninWar,TM2000Return,"Di Relung Kejengkelan Koruptor","2,944",27,"24 Nov 2012 11:53:39","1,144","01 Jul 2021 09:48:53","Iblis berhasil mengalahkan Adam, namun Allah tidak pernah menetapkan iblis sebagai pemenang Cek #Favorites Untuk Kata-Kata Mencerahkan",,100,0,0,44.5,,
dodo,"The Dodo","New York, NY","2,370,121","4,510","18 Jul 2013 22:19:02","70,617","03 Jul 2021 14:06:00","For animal people.",http://shop.thedodo.com,100,0,0,92.1,,
holatirado786,dukine,Aragua,20,171,"15 May 2014 03:52:07",11,"06 Jun 2014 07:11:35","El sueno de toda mujer es comer sin engordar y unos tacones que no lastimen.",,0,0,0,1,,
DHicks,"Donald Hicks","San Francisco, CA","2,975",749,"25 Aug 2015 02:36:55",287,"19 May 2021 14:50:09","VP of Trust @Airbnb Formerly: @twitter @facebook @amazon @google. 🐻 fan, ‍👩🏾‍👧🏾‍👦🏾 man, amplifier of minority voices ✊🏿✊🏾✊🏽",https://medium.com/@donaldhicksj,32.2,30.2,43.7,46.3,,
AdrianYusuf,"SAVING PRIVATE YUSUF",,339,405,"07 Mar 2017 07:02:18","11,902","05 Jul 2021 02:49:20","pinter dan disorot muka itu tidak harus jadi presiden,menteri & ngomong segerobak. bergayalah spt rengginang yg kalem tapi bisa menguasai kaleng KHONG GUAN.",,0,0,0,42.6,,
RTEdijital,"Erdoğan Dijital Medya",,"150,669",5,"03 Sep 2018 22:46:03","1,933","02 Jul 2021 18:01:10","Cumhurbaşkanımız Sayın @RTErdogan'ın dijital medya paylaşımları",,98.5,1.5,0,76.8,,
