"Screen name","Full name",Location,Followers,Friends,Created,Tweets,"Last tweet",Bio,URL,"% tweets w/ URLs","% retweets in timeline","% tweets w @contacts","Social Authority","Follows @FIRDANIZA2","@FIRDANIZA2 follows"
SoniaEryka,"Sonia Eryka","disco janet's void","89,883","1,037","26 May 2009 09:37:18","61,253","03 Jul 2021 08:16:56","photography / film / fashion. animal twitter stan account 🌹 〰️ 💌: contact{at}soniaeryka{dot}com",http://sonia-eryka.com,27.9,34.5,17.3,72.5,,
rivanlee,"Rivanlee A.",Kwitang,"4,388",903,"08 Jul 2009 04:40:26","132,561","03 Jul 2021 11:19:42","(he/him/his) a gnarly reader by day, a human rights boffin by night. email: rivanlee@pm.me",http://rivanlee.net,34.5,17,38.5,58.1,,
barbieproletar,"Mefenamat Acid","The Hague, The Netherlands","5,307",734,"23 Aug 2009 12:05:57","5,329","03 Jul 2021 08:33:02","Disleksia | Psychosocial and Development studies Enthusiast | tidak mengizinkan twit saya dibagikan tanpa izin di platform lainnya.",https://voxpop.id/author/mariyamameelah/,30.5,15,52.5,55.2,,
rayestu,"Nathaniel Rayestu",,"12,214","1,059","24 Sep 2009 16:46:49","68,582","03 Jul 2021 15:28:46","Host of Asumsi Bersuara - @asumsico @box2boxid. Views expressed are my own.",https://open.spotify.com/show/5bCRb1bfzSWlfEPbVQbJob?si=VA0QYDtyRbmalmysL0EBkA,33.5,31,37,68.8,,
indoprogress,IndoPROGRESS,Indonesia,"54,963","1,079","04 Dec 2009 12:06:16","17,443","02 Jul 2021 13:13:31","Media kolektif berbasis pengetahuan ilmiah yang ditujukan untuk mengembangkan gerakan sosial berperspektif kelas di Indonesia. harian@indoprogress.com",https://linktr.ee/indoprogress/,97,2,2.5,63.9,,
apreliakala,"Aprelia Inkala","Jakarta Capital Region",816,478,"27 Jan 2010 09:49:39","66,923","03 Jul 2021 06:03:58","Puber Talk on Spotify ▶️",https://open.spotify.com/show/73WdNkSekeE6CIECkd5WQl,0,0,0,44,,
ramdanfa,"Ramdan Febrian",Indonesia,368,424,"13 Apr 2010 05:04:07","2,791","01 Jul 2021 09:18:50",,,0,0,0,27,,
rykarlsen,"Ruswandi Y. Karlsen","Tromsø, Norwegen","25,892","2,686","10 Jul 2010 15:45:44","19,314","03 Jul 2021 09:19:03","Early childhood educator. A student of life. Aviation lover. Citizen of the Northern Hemisphere. Newbie in photography. You're welcome.",http://www.instagram.com/world.of.andi,19.5,0,91,76.3,,
PSambadha,"Priyo Sambadha 🇮🇩","Jakarta, Indonesia","20,919",950,"27 Sep 2010 11:49:10","15,978","03 Jul 2021 07:29:36","Akungnya Astu. Founder @BarikadeGusDur. Republik YES, Khilafah NO. Twit pendapat pribadi.",,25.6,11.1,66.3,71.9,,
logos_id,"Logos ID",Indonesia,"122,477",142,"20 Feb 2011 14:10:31","7,169","03 Jul 2021 11:18:55","Tempat diskusi & edukasi Filsafat, Sosiologi, Sejarah, Pop Culture & Sains. Penanggung jawab: @NathPribady. Sejak 20-02-2020",https://logosid.carrd.co,75,19.5,2.5,70.5,,
sheknowshoney,"Uly Siregar","United States","53,256",594,"05 May 2011 20:52:40","36,734","03 Jul 2021 14:14:51","writer, columnist, ex journo, on/off college teacher, Indonesian in USA | 3 academic degrees | IG IndonesiansImetinUSA | also @puanulyworks",,38.5,8,56,73.6,,
Pinkskiess__,"☁️","Bandung, Indonesia","1,030",510,"03 Nov 2011 07:43:04","26,795","01 Jan 1970 00:00:00",,,0,0,0,43.2,,
leo_edw,"Leonardo Edwin","Seattle, WA","482,318",92,"26 Mar 2012 12:36:58","13,399","03 Jul 2021 03:06:55","seorang anak kos biasa | University of Washington ‘22 | (Manager: +6282230193060 @jehianps)",http://youtube.com/leonardoedwin,32.5,8,22.5,80,,
olivehateem_,"Olive Hateem",,"18,442",485,"08 Aug 2012 12:09:11","10,997","03 Jul 2021 13:48:45","i read and write about things. most of the times watch movies and weep. a vessel in which you may plant anything. likes ≠ endorsements. | cp: +62 851-5659-4778",http://linktr.ee/olivehateem,31,8,44,70.1,,
afrkml,"Rizal do 🌶️",,"155,629",690,"29 Nov 2012 16:13:16","124,015","03 Jul 2021 14:14:57","♂️ • A Nursing Editor who write everything about Health (related to my field), Science, & NCT — 🔥 business inquiries: 089608669375 (piya) •",,19,10,77.5,91.9,,
sss_toedjoeh,Toedjoeh,"In ur mind",209,170,"25 May 2013 19:35:34","3,950","03 Jul 2021 05:31:55","Seven, sapta, sab'a... Being single is an option, being parent is a must... Kiri, kanan, kiri... Sandalista tanpa sandal... Apalah saya ini... Whatever :P",,0,0,0,46.5,,
Tanpaagama,"Tanpa Agama",,"25,956",246,"28 Dec 2013 19:42:45","109,685","23 Jun 2021 06:21:27","Menuju Indonesia Rasional, plural, toleran dan sekuler. Tidak bermaksud untuk menghina agama, saya hanya mengkritik perilaku manusia beragama || Panggil aja Tan",,57.3,13.6,7,59.7,,
kapansarjana_,karyastatis,"Yogyakarta, Indonesia","15,893","2,610","01 Nov 2014 16:24:08","35,158","03 Jul 2021 04:31:15",,,12,7,83.5,64.1,,
sandhatu,"kevin ng (黄協龍)","Whadjuk Noongar Land","6,278","2,910","11 Apr 2016 10:32:52","12,753","03 Jul 2021 08:57:45","Chinese Indonesian, columnist and journalist based in Australia (any pronouns) | Co-initiator @suaraperanakan Words: @jakpost @tempodotco @tirtoid @indoprogress",,26.1,25.6,26.6,62.4,,
monsouleil,annette,"Singapore / Bali","183,279",346,"11 Jun 2017 03:35:12","8,624","03 Jul 2021 11:08:07","19. Single mother of crystals. 🧘🏻‍♀️💎🔮🍃✨",http://instagram.com/skannette,20.6,7,50.3,82,,
menngantuk,"生活にうんざり",,"1,163",298,"18 Apr 2018 16:17:11","19,260","03 Jul 2021 11:05:23","fragile side of me is crying now",http://indriseptianaa.medium.com,0,0,0,43.2,,
anjanialam,Jani,,"214,881","1,056","23 Nov 2018 03:36:41","25,594","03 Jul 2021 14:16:20","DM or Email; anjanialam2@gmail.com",http://instagram.com/anjanialam,5,6.5,81,81,,
FreeAdopt,"Free Adopt Cat & Dog 🇮🇩🇲🇾","email: freeadopt@outlook.com","8,838",22,"12 Feb 2019 05:40:05","1,719","22 Feb 2021 02:03:01","Free adopt, sharing info kucing & anjing | Yang mau open adopt anabulnya, mention sertakan lokasi & kontak. | INFO ADOPT CEK LIKE/HIGHLIGHT STORY DI IG",http://instagram.com/freeadopt/,72.6,18.3,6.6,41.3,,
Nisanindita_,Encaa.,"ex Bali","71,129",883,"14 Jun 2019 01:47:32","44,034","03 Jul 2021 09:30:39","Harta, Tahta, Nisanindita 🥰",https://instagram.com/nisanindita_,3,2.5,93,73.3,,
JustPikri,"Just Pikri 🇲🇨","Kebayoran Lama, Indonesia",79,69,"09 Nov 2019 09:24:05","1,127","03 Jul 2021 08:16:59","Hanya orang biasa yang ingin menghibur Gamers 😎",http://www.youtube.com/c/fikrifernandes,0,0,0,26.2,,
PD_DKI_Taufiq,AHY.DemokratTolakOmnibusLaw,"Jakarta Capital Region","2,678",701,"02 May 2020 00:26:59","1,376","07 Jun 2021 15:37:57","98 Radikal, Alumni FHUI, Politisi Partai Demokrat, Saudagar Kopi Gayo Aceh, Ayah 2 Anak, Founder Firma Hukum PTM & Co, akun cadangan @taufiqrus wa:08176489123",,4.5,87.9,6.6,41.4,,
mata_temi,Tamara,,"58,848",231,"16 Nov 2020 10:43:52","3,186","03 Jul 2021 13:26:32","😌",https://www.instagram.com/yolandatamara6/,13.5,20,41,74.4,,
officialND,"Napalm Death","Birmingham, England","89,067",942,"10 Feb 2009 23:35:49","3,468","09 Jun 2021 19:59:00","NAPALM DEATH's Official Twitter Page!",https://m.facebook.com/officialnapalmdeath,72,26.5,11.5,53.5,,
peri_hutan,padfootandbooks,"di sebelahnya Song Joong-ki","3,306",610,"25 Apr 2009 11:17:06","85,409","03 Jul 2021 11:40:27","species yang hampir punah, mengembara sebagai #penjelajahgenre #bookblogger #bookstagramer #booktuber #ordobuntelan",http://kubikelromance.com,28,55.5,16.5,53.1,,
ajiwar,@ajiwar,Universe,"15,376",513,"14 Jun 2009 06:52:16","116,025","03 Jul 2021 13:06:20","Selamat datang para pengikut-ku, saya yakin setelah membaca ini kalian tidak jadi follow✌ Video dan foto kemungkinan hasil browsing & download dari https://t.co",,42,22.5,35,71.6,,
Ditya14,"Aditya Fajar","Bekasi, Jawa Barat",98,432,"22 Jul 2009 13:53:38",233,"25 Jun 2021 11:03:18","Pekerja Teks Komersial",https://voi.id/artikel/tim-redaksi/7/editor,0,0,0,10.2,,
IndoHistoria,"Komunitas Historia Indonesia (KHI)","Jakarta, Indonesia","14,410",276,"31 Aug 2009 21:22:12","21,730","23 Jun 2021 23:53:55","Known as KHI, an org. which aims to build awareness of Indonesian nationalism through historical/cultural education. Founded by @AsepKambali| Est.2003",https://linktr.ee/komunitashistoria,80.3,15.2,3.5,46.5,,
houtvrijschrift,"Hout Vrij Schrift","Yogyakarta, Indonesia","1,087",640,"09 Oct 2009 08:40:17","118,674","01 Jan 1970 00:00:00","deus ex machina - god from the machinery",http://sonnenscheinimdezember.blogspot.com,0,0,0,48.6,,
BudiSetyarso,"Budi Setyarso",Jakarta,"38,567",329,"18 Dec 2009 03:50:09","23,454","03 Jul 2021 12:16:30","pengejar tenggat..",http://www.tempo.co,30.7,53.3,12.6,75.1,,
myMotorhead,"Official Motörhead",Worldwide,"677,569",71,"28 Feb 2010 20:50:55","8,134","01 Jul 2021 17:16:09","The Official Motörhead Twitter Account",http://www.facebook.com/OfficialMotorhead,86.5,13.5,5.5,73.8,,
savranbillahi,"Savran Billahi","Ankara, Turkey",777,"1,100","20 May 2010 07:05:43","6,289","01 Jul 2021 08:50:50","Hacettepe Üniversitesi Ankara (MA) | Universitas Indonesia, History Secretary-General PPI Turki 20/21 | @pcinuturki",,0,0,0,44.4,,
cupencup,"Nila !","kidul alun2 Sragen","8,095",776,"17 Aug 2010 04:55:14","138,885","03 Jul 2021 10:44:12","aku admin shift malam.",,20.5,39.5,31.5,57,,
abdurarsyad,"Abdurrahim Arsyad","Jakarta Capital Region, Indonesia","180,294",872,"17 Nov 2010 10:34:55","46,376","02 Jul 2021 16:47:38","Hanya ada 2 manusia sempurna di dunia. Yang pertama sudah mati. Yang kedua belum lahir | Orasi di depan Microphone | cp: Dimas 081380097615",http://anaklamakera.wordpress.com,9.1,79.8,10.1,75.4,,
anggraeni_adelf,Adelf,"Tangerang, Indonesia",178,158,"27 Mar 2011 13:02:52","9,483","03 Jul 2021 14:00:23","Super Junior the last man standing",,0,0,0,39,,
sadness_loop,"Kevin Pramudya Utama","Tokyo-to, Japan","34,016","1,831","29 Jun 2011 09:20:15","22,778","04 Jul 2021 10:32:13","Tutorial and Discovery Files maker for @lightroom | Frequently sharing tips and tricks about editing| IG : pramudyakevin | email : kevinpramudyau@gmail.com",https://linktr.ee/pramudyakevin,24.6,7,72.4,79.1,,
matchapila,indah,,"46,383",857,"27 Dec 2011 11:44:12","75,603","01 Jul 2021 07:37:50","akun random",,0.5,0,92,62.3,,
Husen_Jafar,"Husein Ja'far Hadar","Jakarta - Indonesia","354,747",825,"30 Apr 2012 08:59:47","34,289","03 Jul 2021 10:59:18","Seorang Murid | Master Tafsir Qur’an | Ngevlog Keislaman di Youtube “Jeda Nulis”",https://bit.ly/2IzTYRL,33.3,37.9,19.7,83.5,,
JokoHQ,"Crimson Hags",Jakarta,"8,552","1,352","19 Sep 2012 06:56:34","40,823","03 Jul 2021 12:49:18",,,60.8,23.6,9,55.2,,
ClickUnbait,ClickUnbait,"Jakarta Capital Region","65,096",59,"15 Jan 2013 03:43:16","3,770","02 Jul 2021 13:55:39","Lebih dari sekadar memerangi judul clickbait-y, untuk Indonesia yang lebih baik. Lisensi & merek dagang: Attribution-NonCommercial-ShareAlike 4.0 International",,47,51,2.5,66.3,,
WWIIpix,"WWII Pictures",,"125,543",4,"12 Jul 2013 09:33:54","12,449","03 Jul 2021 13:24:40","Posting pictures of World War II. #WW2",,97.5,0,4.5,80.8,,
Fayalet,"Kamerad Aya ☭ #acab","Telapak Sepatu Lars","8,928","8,633","01 Apr 2014 15:35:23","15,720","03 Jul 2021 13:07:15","Gapernah Jumatan tp rajin Kamisan.",https://medium.com/@Fayalet,2,93.4,3,54.9,,
hibooran,"︎hibooran","we don't own content posted🧻","354,757","84,754","25 Apr 2015 04:28:16",385,"03 Jul 2021 14:17:33","AKUN UNFAEDAH untuk menemanimu saat berak!︎︎ Submit via DM. 📧: @miminbacot",,91.4,1.5,4.6,84.6,,
EnggalPMT,"Bandit Merah Putih",,"97,477",796,"14 Oct 2016 04:21:57","35,744","04 Jul 2021 08:43:49","Buy and Sell Fine Gold (Minigold and Antam) | Business Inquiries: DM | Les Hommes sans passé",https://www.instagram.com/enggalpm,18,34,43,81,,
aribgspanuntun,"Bagus Panuntun",Aix-En-Provence,"2,982","1,281","26 Sep 2017 20:03:57","15,181","03 Jul 2021 13:05:03","Belajar sastra dunia berbahasa Prancis (la littérature-monde en français) | Menulis dan menerjemahkan di https://t.co/72HAeCKBAM",https://sastrafrancophone.blogspot.com,21,43,23.5,57,,
somikir,chérie,,"7,505","1,484","03 Aug 2018 12:44:13","37,892","02 Jul 2021 09:14:03","21—@cufdle",http://instagram.com/calvinnaangel,11,0.5,78,48.2,,
tamtaaamm_,Tamara,,551,558,"18 Dec 2018 05:13:49","10,849","03 Jul 2021 04:17:18","desire doubled is love and love doubled is madness",,0,0,0,45.4,,
usaisudahhh,usai,emailnyausai@gmail.com,"274,720",454,"11 Apr 2019 13:12:23","92,574","03 Jul 2021 14:12:25","i'm a suami, idaman di pikiran sendiri.",,4,6.5,80.5,81.2,,
mockthistweet,"mikey tahalu",,"29,200",369,"04 Aug 2019 01:27:56","48,240","04 Jul 2021 11:00:49",asik,https://saweria.co/dotslashf,24,3.5,76.5,85.9,,
idextratime,"Extra Time Indonesia",,"76,437","1,003","30 Jan 2020 17:01:29","19,585","04 Jul 2021 09:40:25","Jangan terlalu serius sama kita (LINE @mjv1039o) Untuk yang ingin kerjasama bisa DM 💌",https://saweria.co/idextratime,45.5,1,14.5,83.2,,
ArtifactsHub,"Museum Archive",,"593,064","20,721","26 May 2020 05:41:03","1,596","03 Jul 2021 12:26:51","A collection of artifacts of cultural and historical relevance made available for public viewing. Find your place in history.",,87.4,12.6,0,83.1,,
iamnotfussed,"NOT FUSSED",,"12,262",379,"11 Feb 2021 05:27:34","2,055","03 Jul 2021 14:11:16","Not fussed of everything",https://linktr.ee/iamnotfussed,26,6.5,70.5,76.8,,
pandji,"Pandji Pragiwaksono",Indonesia,"1,526,523",335,"04 Apr 2008 19:35:56","268,180","04 Jul 2021 10:55:52","Stand-Up Comedian with 8 Special who is now running COMIKA, a company devoted to create the world a funnier place.",http://comikacomedy.club,44.2,42.2,16.6,79.6,,
deekasuksmana,"Aɴᴅʜɪᴋᴀ Sᴜᴋsᴍᴀɴᴀ","Jakarta Capital Region","11,848","1,274","18 Mar 2009 03:50:02","16,848","02 Jul 2021 15:50:48","Sports Marketer ^ CEO @footballicious @goaliciousid ^ ❤️ @sintadaniya @anyazaraa ^ #YNWA",http://www.thefootballicious.com,44.5,7,40.5,37.2,,
AdjieSanPutro,"Adjie Santosoputro","di sini-kini","226,460","2,938","07 May 2009 08:11:00","128,538","03 Jul 2021 05:13:12","I don’t pretend I’m more than I am. I'm just a regular guy and learning on being nothing | AdjieSantosoputro@gmail.com",http://www.AdjieSantosoputro.id,38,11.5,53.5,90,,
antikorupsi,ICW,"id. Jakarta Selatan","75,462",472,"23 Jun 2009 06:46:17","13,529","03 Jul 2021 11:12:31","Indonesia Corruption Watch (ICW).Akun resmi ICW | melawan korupsi bersama rakyat,untuk mewujudkan keadilan sosial. Instagram Sahabat ICW | icw@antikorupsi.org",http://antikorupsi.org,47.5,50.5,2.5,76.2,,
gabrielstev,"Gabriel S. Damanik","Di depan mic, eh belakang?","125,743","1,646","05 Aug 2009 13:36:34","30,802","03 Jul 2021 13:54:04","The grateful one, ex Idola Cilik | #MUFC | Vox of Rash Band | Survived UI Law.",http://soundcloud.com/gabriel-stevent-damanik,15.5,29,49,73.6,,
akangobet,"Mas Yasin","Jakarta Capital Region, Indone","9,634",472,"09 Sep 2009 03:07:51","49,523","03 Jul 2021 12:55:57","Whatever, Whenever, Wherever. IG : akangyasin",https://www.facebook.com/akangyassin/,20.1,31.4,57.7,39.2,,
NdoroTedjo,"Mul Kenthit","PT. Mencari Cinta Sejati Cab. Twitter","48,354",686,"27 Oct 2009 12:49:53","284,093","03 Jul 2021 12:08:04","10% MALAIKAT, 89% IBLIS, 1% KETOMBE •|• ""Pandawa Wae Iso tak Gawe Ribut, Opo Maneh Mung Kowe Karo Yang mu, Dek"" ~Sengkuni v2.0",https://naughtyamerica.com,33,7.5,63.5,75.9,,
taufikbasari,"Taufik Basari","Jakarta Capital Region","64,375","2,434","03 Jan 2010 02:26:31","24,205","04 Jul 2021 02:37:43","IG: taufikbasari_official, Ketua DPP P. NasDem, Komisi III & Baleg DPR RI, Wk Ketua Bdn Sosialisasi MPR RI, Ket Fraksi NasDem MPR RI, FHUI, FIB UI, Northwestern",http://www.taufikbasari.com,51,21,42,57.7,,
BIGRAKK,JANGANDITIRU,"Disisi pasukan berani mati",613,772,"18 Mar 2010 01:26:49","21,162","03 Jul 2021 10:50:16","Manusia yang tak mau mengalah",,0,0,0,38.5,,
alexasaffira,Alexa,"Jakarta Capital Region","28,368",329,"19 Jun 2010 05:52:33","44,159","03 Jul 2021 12:51:29",nerazzurra,http://instagram.com/alexasaffira,28.5,1,51.5,73.2,,
sudjiwotedjo,"Jack Separo Gendeng","Sonya Ruri","1,789,951","1,033","04 Sep 2010 12:53:40","214,707","04 Jul 2021 14:22:40","MASIH MUNGKIN MELAYANI BUZZER KUBU MANA PUN, YG NYERANG PIKIRAN DGN PIKIRAN. TIDAK BAGI BUZZER PENUMPANG GELAP MANA PUN YG NYERANG PIKIRAN DGN CACI MAKI DLL.",http://sujiwotejo.net,46,52,0,85.1,,
FunJunkies,"Maina ❤",Asmaraloka,"63,368","1,226","13 Jan 2011 01:47:06","351,175","03 Jul 2021 13:55:21","Love requires nothing but your deep unselfish soul ❤️ Full time lover, your 4 leaf 🍀 rusmaina.lenggogeni@gmail.com",,29,31.5,40,76.9,,
akubacadotcom,Akubaca,"Yogyakarta, Indonesia","60,847","3,710","13 Apr 2011 19:22:51","16,756","04 Jul 2021 11:52:19","#Akubaca yang tidak ada di toko lain, tersedia di sini | Katalog & Pemesanan http://linktr.ee/akubacacom",https://www.akubaca.com,63,16.5,12,67.1,,
tiaracamilah,"Tiara🍒",,"1,116",339,"14 Sep 2011 02:49:22","17,377","03 Jul 2021 13:21:45",,,0,0,0,45.5,,
sukristyn,"ssukris🌈💫✨",,"12,260","4,418","14 Feb 2012 08:26:56","30,577","01 Jul 2021 13:09:35","do you ever get tired of your own bullshit?",http://instagram.com/ssukris,13.2,29.4,48.2,28.2,,
Dodit_Mulyanto,"Dodit Mulyanto",Surabaya,"875,406",344,"23 Jun 2012 15:37:09","12,110","01 Jul 2021 14:36:55","Ah cuma pemain Biola CP : 081333109098",http://instagram.com/dodit_mul,23,8.5,59.5,77.8,,
Saktiaoktavni,"Saktia Oktapyani",jakarta,"462,683",100,"17 Oct 2012 11:11:23","11,489","29 Jun 2021 16:32:35","perkenalkan saya saktia.. jangan lupa follow! dan ikutin keseruanku👀",https://www.youtube.com/channel/UC4X9YXPKa4q9KcTdBfhJGtw,40,6,40.5,66,,
haronamd,"Onaa🕊",,"5,942",784,"27 Mar 2013 03:34:56","31,309","04 Jul 2021 09:28:45","akun friendly",http://instagram.com/haronamd,1.5,0.5,94.5,54.6,,
ciwrol,Cirol,,"27,569",435,"25 Oct 2013 14:14:55","41,497","03 Jul 2021 10:21:23","Law Student.",,22.3,38.1,30.5,59,,
kamto_adi,"☠️ Specter ☠️","Pontianak - Jakarta pp","18,060",830,"03 Jul 2014 02:04:57","37,116","04 Jul 2021 13:04:31","Supir kecil-kecilan, tukang foto amatir yang selalu bertekad “besok saya diet”. 😅",http://Kamtoadisaputra.blogspot.com,57.1,27.8,21.7,66,,
junayyy__,jp,Desur,"206,414","1,895","17 Oct 2015 08:02:10","108,058","03 Jul 2021 13:42:03","dm or 📩 juniprastika04@gmail.com",https://www.instagram.com/junayyy___/,3.5,0,94.5,86.6,,
asumsico,Asumsi,"Jakarta Capital Region","254,605",3,"08 Feb 2017 16:29:29","15,102","04 Jul 2021 07:14:51","Current Affairs & Pop Culture | Kami mendengar semua orang | email: redaksi@asumsi.co | Newsletter: http://bit.ly/545Asumsi",http://asumsi.co,94.5,0,0,83.6,,
_mawarputih_,"🔥",Indonesia,"2,582","1,497","27 Dec 2017 13:49:03","25,194","03 Jul 2021 14:07:38","a professional overthinker",,30.2,15.1,16.1,59.4,,
imliunic,Nana,,"2,270",876,"08 Oct 2018 15:15:00","38,439","02 Jul 2021 17:07:12",???,,12.1,13.6,61.8,53.2,,
tapiiqbaalqibul,ibuul,indonesia,"94,712","1,431","14 Jan 2019 22:35:33","109,645","03 Jul 2021 13:37:29","Saya emang ga jelas orangnya dari dulu",,1.5,0,94.5,75.6,,
AndryWaseso,AWas,,"4,078","1,087","19 May 2019 18:50:45","62,508","03 Jul 2021 12:41:29","DevCo worker | Bucin | Psikologi",,16.1,31.7,44.7,63.2,,
AksiLangsung,#ReformasiDikorupsi,,"36,456",0,"25 Sep 2019 16:58:52","2,109","03 Jul 2021 11:15:54","Pendidikan politik rakyat hanya akan berhasil dalam sistem yang demokratis dan adanya jaminan atas HAM. -Munir Said Thalib",,68.2,27.8,2,66.3,,
nellakharisma94,nellakharisma,,"9,109",2,"28 Mar 2020 15:06:41",279,"03 May 2021 08:11:53","Musisi Biasa",https://youtu.be/klpJ1tjSRis,44,4,16,44.8,,
Kaughtin4k,"Caught in 4k",,"588,029",1,"24 Jul 2020 07:26:18",208,"28 Jun 2021 20:18:36","Catching people in 4k 📸 // Tag or DM submissions // DM for promo",,91,1,5,88,,
IndieMerch,IndieMerch,,595,10,"09 Dec 2008 21:52:40",7,"30 Apr 2010 17:10:02","Technology for Merchandising",http://www.IndieMerch.com,0,0,0,1,,
FahmiAgustian,"𝗙𝗮𝗵𝗺𝗶 𝗔𝗴𝘂𝘀𝘁𝗶𝗮𝗻",,"3,980",961,"14 Apr 2009 04:37:24","82,277","04 Jul 2021 10:15:44","Part of @kenduricinta, @caknundotcom and @BlitzaRemigion | #YNWA | 😷",https://instagram.com/fahmiagustian,31.5,30,11.5,57.5,,
DiajengLrst,"𝚊𝚢𝚊𝚜","Bandar Lampung","40,150",762,"28 May 2009 03:11:57","306,802","04 Jul 2021 14:57:02","do not resuscitate",https://soundcloud.com/diajenglrst,17,4,78.5,75.3,,
kukuhya,"Kukuh Adi",,"16,470",761,"08 Jul 2009 05:36:05","21,230","03 Jul 2021 04:26:52","Menggunakan Twitter sebagai sarana silaturahmi. Digital download “Begituya” stand-up special by Kukuh Adi di: https://t.co/GXV7VATxHR",http://youtube.com/kukuhya17,31.3,28.3,25.3,64.5,,
ardibhironx,"ava korea",kontak.ardibhironx@gmail.com,"46,028",858,"23 Aug 2009 18:53:15","151,675","04 Jul 2021 14:25:44","remaja masjid yang berakhlakul karimah",http://instagram.com/ardibhironx,40.5,10,59,68.4,,
margianta,"Margianta S. J. D.",Indonesia,"18,812",956,"25 Sep 2009 09:22:16","30,228","03 Jul 2021 09:39:57","Scientia potentia est. | @EmancipateID @FCTCUntukID | Helping @unicef to #BeatNCDs | @oneyoungworld Ambassador | Youth, social justice, fun stuff.",http://instagram.com/margianta,33.2,19.6,60.8,72.7,,
vitaastrila,vitamin,,"3,618",635,"05 Dec 2009 08:53:17","110,912","04 Jul 2021 06:15:59",,http://instagram.com/vitaastrila,8.5,1,78.5,54.1,,
crezative,"Reza Palevi",Bandung,"10,434","1,051","29 Jan 2010 00:54:55","27,484","03 Jul 2021 13:54:07","Eat your passion peacefully | @ngeunahpisang",https://www.instagram.com/crezative,39.5,4.5,47.5,79.3,,
masaikdotco,"Mas Aik",Yogyakarta,"4,267",803,"13 Apr 2010 19:13:35","32,640","27 Jun 2021 15:08:57","Creative Director di Serikat Sahabat Sambat | Graphic Designer | Menulis buku ""Nanti Kita Sambat tentang Hari Ini"" dan ""Sekar"" | @nksthi | @merawatjogja",,19.5,10,66.5,63.4,,
jatamnas,"JATAM Nasional",Indonesia,"33,986",67,"11 Jul 2010 07:49:45","15,151","02 Jul 2021 16:03:50","Supporting Indonesian communities against the dehumanization and environmental destruction caused by the invasion of the mining, oil, and gas industries",https://www.jatam.org/,79.5,20.5,3,74.3,,
sabdaps,"Sabda PS 🇮🇩","Tebet, Indonesia","93,465","2,514","27 Sep 2010 16:14:44","16,373","04 Jul 2021 14:29:37","A teacher & edtechpreneur. Da/Dab. Promoting science & reason @zeniuseducation. #LFC | TTT | Lisperatus Clojuree. For events/inquiries contact @anjaniaprila",http://www.zenius.net,54.5,4,69.5,77.2,,
cyberdarkriver,"Who Will I Race With?","New York","24,227",337,"23 Feb 2011 02:45:49","4,251","10 Jul 2020 01:58:42","😜If you are a million, you will be spent 😜",,9.6,20.7,70.7,54.7,,
dhelsadell,Adhelinap,"Bandung, Indonesia","33,041",537,"07 May 2011 09:31:50","57,147","03 Jul 2021 13:03:42","gasemua tentang aku",http://instagram.com/adhelinap,11.5,0.5,94.5,56.3,,
bennysiauw89,"Benny Prawira Siauw","Jakarta, Indonesia","20,510","3,041","10 Nov 2011 06:42:21","42,243","03 Jul 2021 09:09:02","📝Suicidologist 📣Global mental health advocate 🎓Health Psy 📚Mindfulness & Compassion for Recovery & Social Change 💪Fitness enthusiast DM ≠ crisis line",https://youtu.be/5ALspda8BIk,39.7,28.1,46.7,74.1,,
doofensmrtz,"pepeng racing mk IV",,"6,443",696,"27 Mar 2012 03:10:57","84,694","03 Jul 2021 14:11:59","Le vent se lève, il faut tenter de vivre!",,13.5,7,66.5,68.3,,
eoudgia,butet,"Jakarta Capital Region, Indone","8,596","3,234","11 Aug 2012 13:34:55","37,834","04 Jul 2021 14:42:06","fwb, friend with butet. 🤝🏽",,32.5,0,61.5,57.4,,
tribunkultur_,"Tribuna kultury🇨🇿","tribun kultur, богор","6,401","1,205","04 Dec 2012 16:45:26","93,068","03 Jul 2021 13:47:17","Don't follow me i'm lost too | Life is Socks",http://tokopedia.com/tribunkultur,36,21.5,27.5,63.6,,
coromodol,habib,,"6,025",378,"28 May 2013 12:44:33","33,044","03 Jul 2021 13:47:37","Penggiat Internet Positif",,14.5,1.5,69,63.3,,
Andsngrh_,Babangsat.,Wkwkland,"73,470",151,"11 Jan 2014 14:41:13","13,518","01 Jul 2021 14:29:03","Ini hanya akun manusia yang kepalanya selalu berisik tapi ga ada yang mau denger.",https://secreto.site/id/13147108,25.5,2.5,42.5,73.1,,
atrenal,"—",hell,"89,876",681,"25 Nov 2014 05:48:11","125,380","01 Jul 2021 09:17:08","human as.",http://instagram.com/atrenall,3.5,0.5,38,53.9,,
oktalinee,"dunkin isi stroberi","South Jakarta","2,413",296,"30 Apr 2016 16:30:10","34,222","03 Jul 2021 13:20:04","alter ego of melancholy",,42.5,19,36.5,57.7,,
lokataru_id,"Lokataru Foundation","Jakarta Timur, DKI Jakarta","24,549",195,"19 Jun 2017 08:35:01","2,131","19 Jun 2021 00:59:18","Instagram: lokataru_indonesia |Instagram Lokataru Law Office: lokataru_lawoffice |Facebook: Lokataru Law and Human Rights Office |Youtube: Lokataru Foundation",http://lokataru.id,61.5,38,0,62.6,,
